727011,Sofia,Oblast Sofiya-Grad,Bulgaria,https://www.budgetyourtrip.com/bulgaria/sofia,https://widget.budgetyourtrip.com/location-widget-js/727011
1862415,Hiroshima,Hiroshima-ken,Japan,https://www.budgetyourtrip.com/japan/hiroshima,https://widget.budgetyourtrip.com/location-widget-js/1862415
1813253,Lijiang,Yunnan,China,https://www.budgetyourtrip.com/china/lijiang,https://widget.budgetyourtrip.com/location-widget-js/1813253
292223,Dubai,Dubayy,United Arab Emirates,https://www.budgetyourtrip.com/united-arab-emirates/dubai,https://widget.budgetyourtrip.com/location-widget-js/292223
1278710,Amritsar,Punjab,India,https://www.budgetyourtrip.com/india/amritsar,https://widget.budgetyourtrip.com/location-widget-js/1278710
2078025,Adelaide,South Australia,Australia,https://www.budgetyourtrip.com/australia/adelaide,https://widget.budgetyourtrip.com/location-widget-js/2078025
2037799,Datong,Shanxi,China,https://www.budgetyourtrip.com/china/datong,https://widget.budgetyourtrip.com/location-widget-js/2037799
611717,Tbilisi,Ap'khazet'is Avtonomiuri Respublika,Georgia,https://www.budgetyourtrip.com/budgetreportadv.php?country_code=&startdate=&enddate=&categoryid=&budgettype=&triptype=&travelerno=&geonameid=611717,https://widget.budgetyourtrip.com/location-widget-js/611717
2111149,Sendai,Miyagi-ken,Japan,https://www.budgetyourtrip.com/japan/sendai,https://widget.budgetyourtrip.com/location-widget-js/2111149
2964574,Dublin,Baile Atha Cliath,Ireland,https://www.budgetyourtrip.com/ireland/dublin,https://widget.budgetyourtrip.com/location-widget-js/2964574
1804651,Kunming,Yunnan,China,https://www.budgetyourtrip.com/china/kunming,https://widget.budgetyourtrip.com/location-widget-js/1804651
5913490,Calgary,Alberta,Canada,https://www.budgetyourtrip.com/canada/calgary,https://widget.budgetyourtrip.com/location-widget-js/5913490
2800866,Brussels,Region de Bruxelles-Capitale,Belgium,https://www.budgetyourtrip.com/belgium/brussels,https://widget.budgetyourtrip.com/location-widget-js/2800866
1795565,Shenzhen,Guangdong Sheng,China,https://www.budgetyourtrip.com/china/shenzhen,https://widget.budgetyourtrip.com/location-widget-js/1795565
1153671,Chiang Mai,Changwat Chiang Mai,Thailand,https://www.budgetyourtrip.com/thailand/chiang-mai,https://widget.budgetyourtrip.com/location-widget-js/1153671
3598132,Guatemala City,Departamento de Guatemala,Guatemala,https://www.budgetyourtrip.com/guatemala/guatemala-city,https://widget.budgetyourtrip.com/location-widget-js/3598132
3172394,Naples,Campania,Italy,https://www.budgetyourtrip.com/italy/naples,https://widget.budgetyourtrip.com/location-widget-js/3172394
2038300,Benxi,Liaoning,China,https://www.budgetyourtrip.com/china/benxi,https://widget.budgetyourtrip.com/location-widget-js/2038300
2655603,Birmingham,England,United Kingdom,https://www.budgetyourtrip.com/united-kingdom/birmingham,https://widget.budgetyourtrip.com/location-widget-js/2655603
1255634,Srinagar,Jammu and Kashmir,India,https://www.budgetyourtrip.com/india/srinagar,https://widget.budgetyourtrip.com/location-widget-js/1255634
3617763,Managua,Departamento de Managua,Nicaragua,https://www.budgetyourtrip.com/nicaragua/managua,https://widget.budgetyourtrip.com/location-widget-js/3617763
964420,Port Elizabeth,Province of Eastern Cape,South Africa,https://www.budgetyourtrip.com/south-africa/port-elizabeth,https://widget.budgetyourtrip.com/location-widget-js/964420
